,predictions,groundtruths
388,11.034314,6.799999999999999
389,8.309327,6.300000000000001
390,10.506828,7.0
391,12.424443,8.0
392,14.819995,9.4
393,18.201181,9.9
394,22.422262,11.1
395,23.636003,8.6
396,6.5800834,6.8
397,6.920896,6.7
398,6.6896086,7.099999999999999
399,7.404597,8.4
400,9.575187,6.0
401,7.5220203,6.1
402,9.056123,8.3
403,10.178498,18.0
404,11.11196,27.099999999999998
405,12.286906,27.4
406,13.8567505,28.2
407,12.823657,31.5
408,18.9814,27.0
409,12.704299,21.3
410,10.3084135,13.5
411,10.25802,10.7
412,11.461148,8.2
413,8.462487,6.8
414,10.064927,7.099999999999999
415,11.892507,7.4
416,13.15677,10.7
417,15.704722,14.2
418,19.073088,19.9
419,20.152155,21.8
420,11.617648,20.7
421,9.90628,23.8
422,9.141645,23.4
423,10.264122,25.2
424,12.145931,28.099999999999998
425,9.635472,24.2
426,12.711131,25.0
427,15.64909,33.2
428,18.044931,40.05
429,21.859077,46.9
430,26.258156,31.700000000000003
431,26.998737,31.999999999999996
432,20.342588,22.1
433,14.332245,18.8
434,11.965923,15.9
435,12.7064085,12.4
436,14.177345,9.6
437,10.9176655,7.200000000000001
438,13.490414,11.4
439,16.58668,21.0
440,19.408737,27.7
441,23.025629,42.0
442,27.867691,43.5
443,29.115715,47.5
444,29.058762,52.6
445,20.631348,61.50000000000001
446,17.271324,50.79999999999999
447,18.63967,32.4
448,19.96305,25.1
449,16.266932,23.6
450,20.252876,23.9
451,26.257849,44.6
452,29.78138,55.8
453,34.07591,47.2
454,38.94343,54.4
455,39.831173,59.3
456,34.415783,62.800000000000004
457,23.163437,31.000000000000004
458,18.99556,8.9
459,20.433722,6.1
460,21.435648,3.9
461,17.030733,4.9
462,21.792326,5.1
463,28.66802,6.799999999999999
464,33.81195,7.6
465,40.20701,8.5
466,47.94094,13.1
467,50.85022,18.400000000000002
468,10.520444,20.9
469,9.768103,21.0
470,9.37011,32.8
471,10.654912,24.6
472,12.685707,26.3
473,10.305744,30.2
474,13.473788,32.9
475,16.636871,29.4
476,18.581345,33.8
477,21.920717,40.5
478,26.168802,50.7
479,26.334997,50.9
480,28.2123,48.5
481,17.950747,42.1
482,14.520803,36.2
483,14.735997,26.100000000000005
484,15.429726,9.6
485,11.592024,9.100000000000001
486,14.623704,11.4
487,18.51238,10.4
488,21.27879,12.7
489,26.231102,16.0
490,32.982533,17.1
491,35.856155,16.7
492,8.646899,18.1
493,8.972051,18.1
494,8.927772,16.5
495,10.627347,15.8
496,12.793609,13.200000000000001
497,10.265098,12.400000000000002
498,14.441304,15.1
499,17.919,12.399999999999999
500,21.415613,12.7
501,26.817232,15.0
502,34.50931,12.5
503,35.97121,13.5
504,10.309422,12.8
505,8.519314,10.3
506,7.53421,9.3
507,7.901679,9.1
508,9.757942,8.7
509,7.354977,7.1
510,8.577538,7.6000000000000005
511,9.58098,8.2
512,10.511913,9.6
513,11.864524,11.5
514,14.073496,13.6
515,13.884384,14.0
516,7.2966266,13.4
517,7.2552576,11.0
518,7.087213,10.2
519,8.117817,9.5
520,10.057577,9.8
521,7.913582,9.9
522,10.430479,13.6
523,12.4464,24.7
524,14.383946,14.950000000000001
525,17.575495,5.2
526,21.355879,4.3
527,21.891224,3.1
528,3.124259,2.4
529,4.3403397,3.1
530,4.50514,3.8
531,5.0468845,4.2
532,7.243463,4.6
533,5.2811985,5.3
534,6.499372,7.0
535,6.696411,8.6
536,7.7684836,9.6
537,9.363406,14.2
538,11.5517645,19.5
539,11.298858,23.699999999999996
540,14.950705,20.1
541,11.2647295,21.5
542,9.460179,19.0
543,9.767007,16.0
544,11.42583,17.8
545,8.91114,17.9
546,10.261193,18.1
547,11.95629,12.3
548,12.619684,8.2
549,13.604214,11.4
550,14.868631,19.3
551,14.217479,21.0
552,11.516827,20.0
553,8.447487,18.1
554,7.371291,7.699999999999999
555,7.741167,8.6
556,9.280969,9.8
557,6.640478,10.7
558,8.815671,16.9
559,10.396949,19.0
560,12.499302,20.2
561,16.512156,21.7
562,21.20722,32.4
563,23.14231,40.0
564,24.827267,28.699999999999996
565,17.648943,20.4
566,14.63889,18.8
567,15.56334,16.0
568,16.98395,23.1
569,13.706174,20.5
570,16.584408,34.3
571,21.042149,42.6
572,23.316792,45.6
573,26.08677,50.7
574,29.323296,52.2
575,29.52746,31.199999999999996
576,16.71736,27.5
577,12.052573,24.6
578,10.401369,18.4
579,11.177152,14.300000000000002
580,12.672338,18.7
581,9.552382,14.3
582,12.29259,13.2
583,14.763245,14.2
584,18.167183,15.9
585,22.50952,18.5
586,28.170467,21.6
587,30.036005,13.7
588,7.713389,11.2
589,8.292048,20.4
590,8.258762,17.6
591,9.686345,11.5
592,11.980698,11.7
593,9.621057,17.1
594,12.685193,13.0
595,15.283729,1.3
596,17.968624,1.2
597,21.414173,2.0
598,25.769983,2.5
599,25.945255,3.7
600,3.7728002,10.0
601,4.355897,15.7
602,4.3611193,21.4
603,4.5798383,10.7
604,6.6304474,13.599999999999998
605,4.6203637,15.4
606,5.509691,21.8
607,5.3890824,21.7
608,5.9459376,22.3
609,7.303125,24.9
610,9.375668,26.6
611,9.295281,30.699999999999992
612,18.177866,42.6
613,13.531099,47.1
614,11.6668215,47.0
615,12.758777,54.6
616,14.29755,55.8
617,11.267979,52.1
618,14.455694,49.1
619,18.218353,43.9
620,21.238462,43.5
621,25.52013,24.7
622,30.594624,3.1
623,31.972214,3.3
624,7.055104,4.0
625,8.008282,5.4
626,7.952441,4.3
627,9.789851,5.2
628,12.277949,4.4
629,9.435417,4.1
630,13.547768,4.9
631,16.710941,4.1
632,21.714745,8.6
633,27.700562,10.4
634,36.954227,11.3
635,38.84679,16.9
